industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
other,pc_manufacturing,US4581401001,INTEL CORP,1,"Desarrolla y suministra las unidades de procesamiento y plataformas centrales que son fundamentales para el diseño, la funcionalidad y la fabricación de computadoras personales en todo el mundo.","La conexión de Intel con la fabricación de PC es evidente a través de su Client Computing Group (CCG), que ofrece plataformas y procesadores para computadoras personales. La empresa se enfoca en mejorar las experiencias de PC, ofrecer productos competitivos y profundizar las relaciones con los socios de la industria para co-diseñar la innovación de plataformas. Intel se compromete a ofrecer una cadencia anual de productos líderes, dando la máxima prioridad al lanzamiento de Panther Lake para solidificar su fuerte participación en el mercado de portátiles. La empresa también enfatiza la creciente adopción de PC con IA y la continua demanda de actualizaciones de PC, impulsada por el fin del servicio de Windows 10 y la antigua base instalada de la era COVID.","[{'name': 'intc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/intc-Q125-10-Q.html'}, {'name': 'intc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/intc-Q324-10-Q.html'}, {'name': 'intc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/intc-FY24-10-K.html'}, {'name': 'intc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/intc-Q225-10-Q.html'}]",270639,USD,INTC,SMART,STK,True,PCM
other,pc_manufacturing,US40434L1052,HP INC,2,"Se encuentra entre los mayores productores mundiales de computadoras personales, ofreciendo una amplia gama de dispositivos para los mercados de consumo y comerciales.","La participación de HP en la fabricación de PC es significativa, como lo demuestra su segmento de Sistemas Personales, que incluye computadoras de escritorio comerciales y de consumo, portátiles y estaciones de trabajo. La empresa se enfoca en las PC con IA, con el objetivo de que representen más del 25% del negocio de PC para fin de año, con estas PC con un precio superior a las PC normales y impulsando la mejora de la mezcla. HP también está diversificando sus ubicaciones de fabricación de PC e impresoras, expandiendo la producción a Vietnam, Tailandia, India, México y EE. UU., al tiempo que gestiona el impacto de los aranceles a través de ajustes en la cadena de suministro.","[{'name': 'hpq-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpq-Q125-10-Q.html'}, {'name': 'hpq-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpq-Q324-10-Q.html'}, {'name': 'hpq-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hpq-FY24-10-K.html'}, {'name': 'hpq-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpq-Q225-10-Q.html'}]",209411801,USD,HPQ,SMART,STK,True,PCM
other,pc_manufacturing,US0378331005,APPLE INC,3,"Fabrica una gama de ordenadores personales, incluyendo de sobremesa y portátiles, que integran hardware y software propietarios para ofrecer una experiencia de usuario distintiva en el mercado.","La participación de Apple en la fabricación de PC es evidente a través del aumento de las ventas netas de su línea Mac, que incluye tanto ordenadores portátiles como de sobremesa. Los ingresos de Mac de la empresa experimentaron un crecimiento interanual, impulsado por la fortaleza de modelos como el M4 MacBook Air y el Mac Studio. El MacBook Air fue el modelo de portátil más vendido en China, y el Mac mini fue el modelo de sobremesa más vendido en China. La empresa también se centra en el abastecimiento de componentes y la optimización de su cadena de suministro.","[{'name': 'aapl-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aapl-Q325-10-Q.html'}, {'name': 'aapl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aapl-Q225-10-Q.html'}]",265598,USD,AAPL,SMART,STK,True,PCM
other,pc_manufacturing,US24703L2025,DELL TECHNOLOGIES -C,4,"Fabrica y vende una cartera integral de ordenadores personales, incluyendo de sobremesa, portátiles y estaciones de trabajo, lo que la convierte en un contribuyente importante al mercado mundial de PC.","La participación de Dell en la fabricación de PC es evidente a través de su Client Solutions Group (CSG), que incluye PC de marca como portátiles, de escritorio y estaciones de trabajo tanto para clientes comerciales como de consumo. La empresa está activamente involucrada en el mercado de PC, como lo demuestra el ciclo de renovación de PC en curso, los esfuerzos para expandir su mercado total direccionable (TAM) de PC y el lanzamiento de nuevos portátiles de negocios. Dell también se enfoca en la innovación dentro del espacio de PC, destacado por su portafolio líder en la industria de PC con IA compatibles con Copilot+ y la introducción de nuevos portátiles y de escritorio Dell Pro Max equipados con GPU y procesadores avanzados.","[{'name': 'dell-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dell-FY25-10-K.html'}, {'name': 'dell-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dell-Q225-10-Q.html'}, {'name': 'dell-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dell-Q126-10-Q.html'}, {'name': 'dell-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dell-Q325-10-Q.html'}]",346218218,USD,DELL,SMART,STK,True,PCM
other,pc_manufacturing,US0079031078,ADVANCED MICRO DEVICES,5,Proporciona una amplia gama de unidades centrales de procesamiento (CPU) y unidades de procesamiento gráfico (GPU) que son componentes integrales para la fabricación de computadoras personales.,"La participación de AMD en la industria de fabricación de PC es evidente a través de su provisión de CPU, APU, chipsets y GPU para computadoras de escritorio y portátiles. Los ingresos de clientes de la empresa, impulsados por la fuerte demanda de procesadores Ryzen, reflejan la importancia del mercado de PC para AMD, con colaboraciones estratégicas como la de Dell para PC comerciales con tecnología Ryzen Pro que solidifican aún más esta presencia. AMD también ha lanzado los procesadores Ryzen AI 300 Series y las CPU Ryzen 9000 Series para portátiles y computadoras de escritorio, lo que demuestra un compromiso con la innovación y el rendimiento en el espacio de las PC. El enfoque de la empresa en aumentar sus ingresos del segmento de clientes y ganar cuota de mercado con los procesadores Ryzen indica un compromiso sostenido con el ecosistema de fabricación de PC.","[{'name': 'amd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amd-FY24-10-K.html'}, {'name': 'amd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amd-Q324-10-Q.html'}, {'name': 'amd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amd-Q125-10-Q.html'}, {'name': 'amd-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amd-Q225-10-Q.html'}]",4391,USD,AMD,SMART,STK,True,PCM
other,pc_manufacturing,US5949181045,MICROSOFT CORP,6,"Proporciona el sistema operativo fundamental Windows y fabrica su propia línea de dispositivos Surface, ambos integrales para la industria de fabricación de PC.",,,272093,USD,MSFT,SMART,STK,True,PCM
other,pc_manufacturing,US67066G1040,NVIDIA CORP,7,Proporciona unidades de procesamiento gráfico (GPU) esenciales que son componentes críticos para la computación de alto rendimiento y los juegos dentro de la industria de fabricación de PC.,,,4815747,USD,NVDA,SMART,STK,True,PCM
other,pc_manufacturing,US5951121038,MICRON TECHNOLOGY INC,8,"Proporciona soluciones esenciales de memoria y almacenamiento, incluyendo DRAM y NAND, que son componentes fundamentales para la funcionalidad y el rendimiento de las computadoras personales.","La participación de Micron en el tema de Fabricación de PC es evidente a través del uso de sus productos DRAM y NAND en PC de cliente, y NAND se utiliza en SSD. La empresa anticipa una mejora en la demanda de PC impulsada por el fin de vida de Windows 10 y la creciente adopción de PC con IA, proyectando un crecimiento de un solo dígito medio porcentual en los envíos de unidades de PC para el año calendario 2025. Micron también ha logrado cualificaciones de clientes OEM para sus D5 de 16 gigabits basados en 1-gamma y ha comenzado los envíos en volumen, junto con cualificaciones exitosas de sus primeros SSD NAND G9 con clientes OEM.","[{'name': 'mu-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mu-Q325-10-Q.html'}, {'name': 'mu-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mu-Q125-10-Q.html'}]",9939,USD,MU,SMART,STK,True,PCM
other,pc_manufacturing,US0420682058,ARM HOLDINGS PLC-ADR,9,Proporciona propiedad intelectual fundamental y diseños arquitectónicos que son integrales para el desarrollo y la fabricación de procesadores utilizados en dispositivos de computación personal.,"La participación de ARM en la Fabricación de PC se refleja en la firma de licencias CSS, incluida una específicamente para PC este trimestre. Esta actividad, parte de un aumento más amplio en las licencias CSS, demuestra el compromiso continuo de ARM con el mercado de PC. Si bien el mercado de PC se menciona como un segmento para las licencias CSS, indica una importancia secundaria en comparación con otros sectores como los centros de datos. La firma de una licencia CSS para PC sugiere un impacto limitado pero distinto en las actividades de ARM.",,653400472,USD,ARM,SMART,STK,False,PCM
other,pc_manufacturing,TW0002357001,ASUSTEK COMPUTER INC,10,"Diseña y fabrica una amplia gama de computadoras personales, incluyendo portátiles y de escritorio, sirviendo a un amplio segmento del mercado mundial de PC.",,,37928738,TWD,2357,TWSE,STK,False,PCM
other,pc_manufacturing,US9581021055,WESTERN DIGITAL CORP,11,"Suministra soluciones de almacenamiento críticas, incluyendo HDD y SSD, que son fundamentales para el ensamblaje y la funcionalidad de las computadoras personales.",,,13681,USD,WDC,SMART,STK,True,PCM
other,pc_manufacturing,US7475251036,QUALCOMM INC,12,"Suministra procesadores y soluciones de conectividad, incluidas las plataformas Snapdragon, que son integrales para la fabricación de ordenadores personales.","La participación de Qualcomm en la fabricación de PC es evidente a través de sus plataformas Snapdragon X Series, con un enfoque en las PC con IA. La compañía se ha asociado con los principales fabricantes de equipos originales (OEM) como Acer, Dell, HP, Lenovo, Microsoft y Samsung para lanzar nuevos dispositivos, con el objetivo de comercializar más de 100 diseños para 2026. Qualcomm tiene como objetivo alcanzar 4 mil millones de dólares en ingresos de PC para 2029, y las PC basadas en Snapdragon representan aproximadamente el 9% del mercado de portátiles con Windows por encima de 600 dólares en EE. UU. y los 5 principales países europeos. Este compromiso se ve reforzado por más de 85 diseños en producción o desarrollo desde el lanzamiento de los primeros dispositivos Snapdragon X.",,273544,USD,QCOM,SMART,STK,True,PCM
other,pc_manufacturing,IE00BKVD2N49,SEAGATE TECHNOLOGY HOLDINGS,13,"Proporciona componentes de almacenamiento, como discos duros y unidades de estado sólido, que son parte integral de la fabricación y funcionalidad de las computadoras personales.",,,491932113,USD,STX,SMART,STK,True,PCM
other,pc_manufacturing,US0382221051,APPLIED MATERIALS INC,14,Proporciona equipos y servicios de fabricación críticos que permiten la producción de componentes semiconductores avanzados esenciales para computadoras personales.,"El compromiso de la empresa con el tema de Fabricación de PC es evidente a través de sus diversas aplicaciones de productos. Específicamente, los productos de los clientes de la empresa se utilizan en dispositivos de computación personal, y su segmento de Pantallas ofrece productos para la fabricación de pantallas en dispositivos como computadoras portátiles, monitores y tabletas. Además, el crecimiento del segmento de Pantallas está ligado a la demanda de los consumidores de productos de TI, incluidas las computadoras portátiles y los monitores.","[{'name': 'amat-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amat-Q125-10-Q.html'}, {'name': 'amat-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amat-FY24-10-K.html'}]",266093,USD,AMAT,SMART,STK,True,PCM
other,pc_manufacturing,US11135F1012,BROADCOM INC,15,"Suministra soluciones críticas de semiconductores que potencian las capacidades de redes, comunicación de banda ancha y almacenamiento dentro de los dispositivos de computación personal.",,,313130367,USD,AVGO,SMART,STK,True,PCM
other,pc_manufacturing,US0316521006,AMKOR TECHNOLOGY INC,16,"Proporciona servicios de empaquetado y prueba de semiconductores para circuitos integrados, que son componentes cruciales en la cadena de suministro de fabricación de PC.","La participación de Amkor en el tema de la fabricación de PC es evidente a través de varios factores. La empresa ha experimentado un crecimiento de los ingresos en el sector de la computación, impulsado por el lanzamiento de nuevos productos en la computación personal, y anticipa un mayor crecimiento secuencial de los ingresos en la computación personal. Este crecimiento se ve impulsado además por la fuerte demanda de PC basadas en ARM, lo que contribuye a los aumentos en los mercados finales de consumo y computación. Además, Amkor reconoce que las PC y las computadoras portátiles están impulsando la demanda de más semiconductores y empaquetado avanzado dentro del mercado final de computación, particularmente debido a la creciente necesidad de una mejor velocidad de red y almacenamiento.","[{'name': 'amkr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amkr-Q125-10-Q.html'}, {'name': 'amkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amkr-Q225-10-Q.html'}, {'name': 'amkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amkr-Q324-10-Q.html'}]",4726244,USD,AMKR,SMART,STK,True,PCM
other,pc_manufacturing,US87157D1090,SYNAPTICS INC,17,Desarrolla soluciones de interfaz humana y tecnologías de integración de pantallas que son integrales para la funcionalidad y la experiencia del usuario de los dispositivos de computación personal.,"Synaptics participa en el mercado de fabricación de PC suministrando soluciones de conectividad, sensores y procesadores mejorados con IA a los OEM que diseñan dispositivos para computadoras portátiles. Los mercados atendidos por la empresa incluyen las computadoras personales, y sus productos de PC tuvieron un rendimiento ligeramente mejor que la estacionalidad típica en el trimestre de marzo, lo que refleja continuas ganancias de cuota de mercado. Synaptics ve oportunidades de crecimiento a partir de ganancias de cuota y un mayor contenido dentro del sector de PC, particularmente con sus soluciones de detección de presencia del usuario y victorias de diseño para las PC con IA de próxima generación construidas sobre plataformas Nvidia.","[{'name': 'syna-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/syna-Q225-10-Q.html'}, {'name': 'syna-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/syna-Q325-10-Q.html'}, {'name': 'syna-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/syna-Q125-10-Q.html'}]",14241431,USD,SYNA,SMART,STK,True,PCM
other,pc_manufacturing,US6098391054,MONOLITHIC POWER SYSTEMS INC,18,Contribuye a la industria de fabricación de PC.,"La participación de Monolithic Power Systems en el tema de Fabricación de PC es evidente a través de su aumento de ingresos del mercado de almacenamiento y computación, impulsado por mayores ventas de soluciones de energía para portátiles y tarjetas gráficas. Los productos de la empresa se utilizan tanto en ordenadores portátiles como de escritorio, con un aumento notable en las ventas de productos diseñados específicamente para portátiles. Este crecimiento se ve aún más resaltado por el aumento de las ventas de soluciones de energía para portátiles comerciales, lo que demuestra el papel de la empresa en la cadena de suministro de fabricación de PC.","[{'name': 'mpwr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mpwr-Q225-10-Q.html'}, {'name': 'mpwr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mpwr-Q324-10-Q.html'}, {'name': 'mpwr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mpwr-FY24-10-K.html'}]",32106121,USD,MPWR,SMART,STK,True,PCM
other,pc_manufacturing,US1727551004,CIRRUS LOGIC INC,19,"Suministra circuitos integrados esenciales, como códecs de audio y controladores hápticos, que se incorporan en las computadoras personales durante el proceso de fabricación.","Cirrus Logic está aumentando su presencia en la industria de fabricación de PC, particularmente dentro del mercado de computadoras portátiles. Las soluciones de audio de la empresa se han presentado en el diseño de referencia Intel Arrow Lake, y un OEM líder de computadoras portátiles ha incorporado el códec de PC y el CI de conversión de energía de Cirrus Logic en una computadora portátil comercial de alto volumen. Además, Cirrus Logic ha asegurado una victoria de diseño principal de alto volumen con su último códec de PC y ha comenzado a enviar productos de energía diseñados específicamente para computadoras portátiles a varios clientes de nivel uno, al tiempo que también envía amplificadores y códecs de PC de próxima generación para ampliar su cartera.","[{'name': 'crus-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crus-Q325-10-Q.html'}, {'name': 'crus-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crus-Q225-10-Q.html'}, {'name': 'crus-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/crus-FY25-10-K.html'}]",268057,USD,CRUS,SMART,STK,True,PCM
other,pc_manufacturing,US91347P1057,UNIVERSAL DISPLAY CORP,20,Suministra materiales y tecnologías OLED innovadores cruciales para la producción de pantallas de alto rendimiento utilizadas en ordenadores personales.,"Las tecnologías y materiales OLED se utilizan en aplicaciones de visualización, incluidas las computadoras portátiles y personales, donde las pantallas OLED están capturando una cuota de mercado cada vez mayor. La empresa desarrolla y vende materiales OLED a los fabricantes de productos para estas aplicaciones de visualización. Si bien las computadoras personales se mencionan explícitamente como un mercado para pantallas OLED, no hay mención específica de empleados dedicados o tecnología patentada en esta área.","[{'name': 'oled-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/oled-FY24-10-K.html'}, {'name': 'oled-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oled-Q125-10-Q.html'}, {'name': 'oled-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oled-Q225-10-Q.html'}]",4816201,USD,OLED,SMART,STK,True,PCM
other,pc_manufacturing,US3463751087,FORMFACTOR INC,21,Implica actividades pertinentes al tema de la industria de fabricación de PC.,"La demanda de la fundición y la lógica de la empresa se ve influenciada por los diseños de microprocesadores de los clientes, especialmente los de PC, y las subidas estacionales de estos diseños juegan un papel. La empresa también ve una mayor demanda de diseños de microprocesadores para PC y servidores de clientes, y sus ingresos de productos de Fundición y Lógica se ven impulsados por una mayor demanda de sondas de prueba para diseños de PC de clientes. Sin embargo, la empresa reconoce el mercado de PC tibio, cambiando el enfoque de depender de su recuperación, y señala que los mercados de teléfonos de PC de consumo continúan sintiéndose algo decepcionantes.","[{'name': 'form-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/form-Q324-10-Q.html'}]",18416237,USD,FORM,SMART,STK,True,PCM
other,pc_manufacturing,JP3818000006,FUJITSU LTD,22,Se dedica a la fabricación de computadoras personales.,,,13905690,JPY,6702,SMART,STK,False,PCM
